eventID,basisOfRecord,sampleType,fieldNumber,partnerID,continent,country,county,waterBody,localitySite,localityID,verbatimLocality,decimalLatitude,decimalLongitude,minimumDepthInMeters,recordedBy,year,month,day,eventTime,samplingProtocol,samplingDuration,eventRemarks
MBA-2017.09.26-L5-02,Event,Water,260917_010_MBA; 260917_011_MBA; 260917_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Aisling Smith; Sophie Banham,2017,9,26,NA,Sterivex-0.22,NA,Ships servicing E1 buoy may have disturbed sediment
MBA-2017.10.31-E1-01,Event,Water,311017_001_MBA; 311017_002_MBA; 311017_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Sophie Rainbird,2017,10,31,NA,Sterivex-0.22,NA,
MBA-2017.10.31-E1-02,Event,Water,311017_003_MBA; 311017_005_MBA; 311017_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Sophie Rainbird,2017,10,31,NA,Sterivex-0.22,NA,
MBA-2017.10.31-L5-01,Event,Water,311017_007_MBA; 311017_008_MBA; 311017_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Sophie Rainbird,2017,10,31,NA,Sterivex-0.22,NA,
MBA-2017.10.31-L5-02,Event,Water,311017_010_MBA; 311017_011_MBA; 311017_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Sophie Rainbird,2017,10,31,NA,Sterivex-0.22,NA,
MBA-2017.11.15-L4-01,Event,Fishes,2017-077,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,51,Aisling Smith,2017,11,15,NA,Modified Hunter Box Trawl,39,
MBA-2017.11.15-L4-01,Event,Fishes,2017-078,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23767,-4.22515,53,Aisling Smith,2017,11,15,NA,Modified Hunter Box Trawl,39,
MBA-2017.11.15-L4-01,Event,Water,151117_001_MBA; 151117_002_MBA; 151117_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,51,Aisling Smith,2017,11,15,NA,Sterivex-0.22,NA,
MBA-2017.11.15-L4-02,Event,Water,151117_004_MBA; 151117_005_MBA; 151117_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23767,-4.22515,0,Aisling Smith,2017,11,15,NA,Sterivex-0.22,NA,
MBA-2017.11.16-E1-01,Event,Water,161117_001_MBA; 161117_002_MBA; 161117_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Aisling Smith; Sophie Rainbird,2017,11,16,NA,Sterivex-0.22,NA,
MBA-2017.11.16-E1-02,Event,Water,161117_004_MBA; 161117_005_MBA; 161117_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Aisling Smith; Sophie Rainbird,2017,11,16,NA,Sterivex-0.22,NA,
MBA-2017.11.16-L5-01,Event,Water,161117_007_MBA; 161117_008_MBA; 161117_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Aisling Smith; Sophie Rainbird,2017,11,16,NA,Sterivex-0.22,NA,
MBA-2017.11.16-L5-02,Event,Water,161117_010_MBA; 161117_011_MBA; 161117_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Aisling Smith; Sophie Rainbird,2017,11,16,NA,Sterivex-0.22,NA,
MBA-2018.02.06-E1-01,Event,Water,060218_001_MBA; 060218_002_MBA; 060218_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Sophie Rainbird; John Readman,2018,2,6,NA,Sterivex-0.22,NA,
MBA-2018.02.06-E1-02,Event,Water,060218_004_MBA; 060218_005_MBA; 060218_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Sophie Rainbird; John Readman,2018,2,6,NA,Sterivex-0.22,NA,
MBA-2018.02.06-L5-01,Event,Water,060218_007_MBA; 060218_008_MBA; 060218_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Sophie Rainbird; John Readman,2018,2,6,NA,Sterivex-0.22,NA,
MBA-2018.02.06-L5-02,Event,Water,060218_010_MBA; 060218_011_MBA; 060218_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Sophie Rainbird; John Readman,2018,2,6,NA,Sterivex-0.22,NA,
MBA-2018.03.21-E1-01,Event,Water,210318_001_MBA; 210318_002_MBA; 210318_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,John Readman,2018,3,21,NA,Sterivex-0.22,NA,
MBA-2018.03.21-E1-02,Event,Water,210318_004_MBA; 210318_005_MBA; 210318_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,John Readman,2018,3,21,NA,Sterivex-0.22,NA,
MBA-2018.03.21-L5-01,Event,Water,210318_007_MBA; 210318_008_MBA; 210318_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,John Readman,2018,3,21,NA,Sterivex-0.22,NA,
MBA-2018.03.21-L5-02,Event,Water,210318_010_MBA; 210318_011_MBA; 210318_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,John Readman,2018,3,21,NA,Sterivex-0.22,NA,
MBA-2018.04.20-E1-01,Event,Water,200418_002_MBA; 200418_003_MBA; 200418_004_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Sophie Rainbird,2018,4,20,NA,Sterivex-0.22,NA,
MBA-2018.04.20-E1-02,Event,Water,200418_005_MBA; 200418_006_MBA; 200418_007_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Sophie Rainbird,2018,4,20,NA,Sterivex-0.22,NA,
MBA-2018.04.20-L5-01,Event,Water,200418_008_MBA; 200418_009_MBA; 200418_010_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Sophie Rainbird,2018,4,20,NA,Sterivex-0.22,NA,
MBA-2018.04.20-L5-02,Event,Water,200418_011_MBA; 200418_012_MBA; 200418_013_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Sophie Rainbird,2018,4,20,NA,Sterivex-0.22,NA,
MBA-2016.01.05-L4-02,Event,Zooplankton,05-Jan,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,1,5,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.01.11-L4-02,Event,Zooplankton,11-Jan,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,1,11,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.01.19-L4-02,Event,Zooplankton,19-Jan,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,1,19,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.01.27-L4-02,Event,Zooplankton,27-Jan,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,1,27,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.01.28-E1-02,Event,Zooplankton,28-Jan,MBA,Europe,United Kindgom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,1,NA,2016,1,28,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.01.28-L5-02,Event,Zooplankton,28-Jan,MBA,Europe,United Kindgom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,1,NA,2016,1,28,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.02.02-L4-02,Event,Zooplankton,02-Feb,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,2,2,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.02.10-L4-02,Event,Zooplankton,10-Feb,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,2,10,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.02.15-E1-02,Event,Zooplankton,15-Feb,MBA,Europe,United Kindgom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,1,NA,2016,2,15,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.02.15-L5-02,Event,Zooplankton,15-Feb,MBA,Europe,United Kindgom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,1,NA,2016,2,15,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.02.16-L4-02,Event,Zooplankton,16-Feb,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,2,16,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.02.22-L4-02,Event,Zooplankton,22-Feb,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,2,22,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.02.24-E1-02,Event,Zooplankton,24-Feb,MBA,Europe,United Kindgom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,1,NA,2016,2,24,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.02.24-L5-02,Event,Zooplankton,24-Feb,MBA,Europe,United Kindgom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,1,NA,2016,2,24,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.03.07-L4-02,Event,Zooplankton,07-Mar,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,3,7,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.03.15-L4-02,Event,Zooplankton,15-Mar,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,3,15,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.03.22-E1-02,Event,Zooplankton,22-Mar,MBA,Europe,United Kindgom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,1,NA,2016,3,22,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.03.22-L4-02,Event,Zooplankton,22-Mar,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,3,22,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.03.22-L5-02,Event,Zooplankton,22-Mar,MBA,Europe,United Kindgom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,1,NA,2016,3,22,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.03.31-E1-02,Event,Zooplankton,31-Mar,MBA,Europe,United Kindgom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,1,NA,2016,3,31,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.03.31-L4-02,Event,Zooplankton,31-Mar,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,3,31,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.03.31-L5-02,Event,Zooplankton,31-Mar,MBA,Europe,United Kindgom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,1,NA,2016,3,31,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.04.04-L4-02,Event,Zooplankton,04-Apr,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,4,4,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.04.11-E1-02,Event,Zooplankton,11-Apr,MBA,Europe,United Kindgom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,1,NA,2016,4,11,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.04.11-L4-02,Event,Zooplankton,11-Apr,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,4,11,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.04.11-L5-02,Event,Zooplankton,11-Apr,MBA,Europe,United Kindgom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,1,NA,2016,4,11,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.04.18-E1-02,Event,Zooplankton,18-Apr,MBA,Europe,United Kindgom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,1,NA,2016,4,18,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.04.18-L4-02,Event,Zooplankton,18-Apr,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,4,18,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.04.18-L5-02,Event,Zooplankton,18-Apr,MBA,Europe,United Kindgom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,1,NA,2016,4,18,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
MBA-2016.04.25-L4-02,Event,Zooplankton,25-Apr,MBA,Europe,United Kindgom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24003,-4.212017,1,NA,2016,4,25,NA,Zooplankton young fish trawl,NA,Values recorded as n/1000 cubic metres
